FR*W75*EVP*0063*0006,FR*W75*PVP*0063,Mairie de Paris,Mairie de Paris,Paris Recharge,13 RUE DU CONSERVATOIRE,13 RUE DU CONSERVATOIRE, 75009 PARIS,75109,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3466528,48.8735894,01 88 32 90 95,7/7 de 7h à 22h,48.8735894,2.3466528
FR*W75*EVP*0054*0001,FR*W75*PVP*0054,Mairie de Paris,Mairie de Paris,Paris Recharge,69 RUE DE COURCELLES,69 RUE DE COURCELLES, 75008 PARIS,75108,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3044935,48.878351,01 88 32 90 95,7/7 de 7h à 22h,48.878351,2.3044935
FR*W75*EVP*0104*0006,FR*W75*PVP*0104,Mairie de Paris,Mairie de Paris,Paris Recharge,3 RUE DE CROULEBARBE,3 RUE DE CROULEBARBE, 75013 PARIS,75113,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.353056,48.8345242,01 88 32 90 95,7/7 de 7h à 22h,48.8345242,2.353056
FR*W75*EVP*0116*0001,FR*W75*PVP*0116,Mairie de Paris,Mairie de Paris,Paris Recharge,12 RUE DARMESTETER,12 RUE DARMESTETER, 75013 PARIS,75113,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3753988,48.8231521,01 88 32 90 95,7/7 de 7h à 22h,48.8231521,2.3753988
FR*W75*EVP*0141*0006,FR*W75*PVP*0141,Mairie de Paris,Mairie de Paris,Paris Recharge,43 RUE DU DOCTEUR FINLAY,43 RUE DU DOCTEUR FINLAY, 75015 PARIS,75115,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.2912934,48.8512259,01 88 32 90 95,7/7 de 7h à 22h,48.8512259,2.2912934
FR*W75*EVP*0148*0006,FR*W75*PVP*0148,Mairie de Paris,Mairie de Paris,Paris Recharge,83 BOULEVARD FLANDRIN,83 BOULEVARD FLANDRIN, 75016 PARIS,75116,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.275537,48.87031,01 88 32 90 95,7/7 de 7h à 22h,48.87031,2.275537
FR*W75*EVP*0058*0002,FR*W75*PVP*0058,Mairie de Paris,Mairie de Paris,Paris Recharge,38 RUE FRANCOIS 1ER,38 RUE FRANCOIS 1ER, 75008 PARIS,75108,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3046348,48.8682112,01 88 32 90 95,7/7 de 7h à 22h,48.8682112,2.3046348
FR*W75*EVP*0219*0005,FR*W75*PVP*0219,Mairie de Paris,Mairie de Paris,Paris Recharge,42 BIS AVENUE GEORGES MANDEL,42 BIS AVENUE GEORGES MANDEL, 75016 PARIS,75116,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.280444,48.864292,01 88 32 90 95,7/7 de 7h à 22h,48.864292,2.280444
FR*W75*EVP*0040*0001,FR*W75*PVP*0040,Mairie de Paris,Mairie de Paris,Paris Recharge,152 RUE DE GRENELLE,152 RUE DE GRENELLE, 75007 PARIS,75107,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.310588,48.85806,01 88 32 90 95,7/7 de 7h à 22h,48.85806,2.310588
FR*W75*EVP*0040*0004,FR*W75*PVP*0040,Mairie de Paris,Mairie de Paris,Paris Recharge,152 RUE DE GRENELLE,152 RUE DE GRENELLE, 75007 PARIS,75107,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.310588,48.85806,01 88 32 90 95,7/7 de 7h à 22h,48.85806,2.310588
FR*W75*EVP*0203*0004,FR*W75*PVP*0203,Mairie de Paris,Mairie de Paris,Paris Recharge,6 RUE DE GUEBRIANT,6 RUE DE GUEBRIANT, 75020 PARIS,75120,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.4092069,48.8730881,01 88 32 90 95,7/7 de 7h à 22h,48.8730881,2.4092069
FR*W75*EVP*0131*0001,FR*W75*PVP*0131,Mairie de Paris,Mairie de Paris,Paris Recharge,1 RUE JEAN SICARD,1 RUE JEAN SICARD, 75015 PARIS,75115,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.2989061,48.8287264,01 88 32 90 95,7/7 de 7h à 22h,48.8287264,2.2989061
